,id_str,at_44,at_45,full_text,pruned_text
39,1117248619889999879,True,True,@joncoopertweets @MalcolmFlynn4 @BarackObama @realDonaldTrump He'd have 1 more if following President Obama didn't result in 20k pieces of fan mail daily. I just can't stand all that pinging.,@joncoopertweets @malcolmflynn4   he'd have 1 more if following president obama didn't result in 20k pieces of fan mail daily. i just can't stand all that pinging.
40,1117248583823024128,True,False,@Trisha_Tahmasbi @BarackObama Obama is and always was a company man.,@trisha_tahmasbi  obama is and always was a company man.
41,1117248538835083264,True,True,@FutureSpecOps @rolandscahill @realDonaldTrump @BarackObama It was Iran's money.,@futurespecops @rolandscahill   it was iran's money.
42,1117248313332568064,True,True,@joncoopertweets @BarackObama @realDonaldTrump And half of Twitlers are fake.,@joncoopertweets   and half of twitlers are fake.
43,1117248233078755328,True,False,@davidcicilline @BarackObama Glad to have you in our corner!  Stay tough as nails for us! Difficult road ahead.,@davidcicilline  glad to have you in our corner!  stay tough as nails for us! difficult road ahead.
44,1117248211851325440,True,False,@davidcicilline @BarackObama You are all frauds and we the people will enjoy watching trump expose you all!,@davidcicilline  you are all frauds and we the people will enjoy watching trump expose you all!
45,1117248211448676353,True,True,"@terryo_neill @realDonaldTrump @TigerWoods @TheMasters Dearest Terry,
I am so sure that you Tweeted a similar sentiment to @BarackObama every time he took the ample time to fill out an NCAA Tournament bracket and then talk about it on @espn .
I mean I would hate to think you are just another huge hypocrite. 
Sincerely,
An Honest Man","@terryo_neill  @tigerwoods @themasters dearest terry,
i am so sure that you tweeted a similar sentiment to  every time he took the ample time to fill out an ncaa tournament bracket and then talk about it on @espn .
i mean i would hate to think you are just another huge hypocrite. 
sincerely,
an honest man"
46,1117248119190769664,True,False,"Why is the first black President of #USA is silent about the hate &amp; racism against #IlhanOmar by his successor ?Pres. @BarackObama ,You know better than anyone what it means to be attacked based on your identity.Stand up for #IlhanOmar .
#IStandWithIlhan 
#IStandWithIlhanOmar","why is the first black president of #usa is silent about the hate &amp; racism against #ilhanomar by his successor ?pres.  ,you know better than anyone what it means to be attacked based on your identity.stand up for #ilhanomar .
#istandwithilhan 
#istandwithilhanomar"
47,1117248081446174720,True,False,@davidcicilline @BarackObama I don’t miss the uni bathrooms! Nor do I mis his apology tours not to mention creating a Mogadishu in states.,@davidcicilline  i don’t miss the uni bathrooms! nor do i mis his apology tours not to mention creating a mogadishu in states.
48,1117248049422774272,True,False,"@davidcicilline @BarackObama You miss high unemployment, endless wars, racial tension, a destabilized middle east, Nuclear threats, a crumbling infrastructure? I dont","@davidcicilline  you miss high unemployment, endless wars, racial tension, a destabilized middle east, nuclear threats, a crumbling infrastructure? i dont"
49,1117248047220707328,True,True,@joncoopertweets @BarackObama @realDonaldTrump President Obama is Beloved,@joncoopertweets   president obama is beloved
50,1117247929889193984,True,False,@davidcicilline @BarackObama To my core!  💙 Obama https://t.co/YrSyQPGyQP,@davidcicilline  to my core!  💙 obama https://t.co/yrsyqpgyqp
51,1117247906757562368,True,True,"@jennyca37785348 @realDonaldTrump I'm sorry to burst your bubble, @BarackObama  was more like Hitler than @realDonaldTrump ever could be.","@jennyca37785348  i'm sorry to burst your bubble,   was more like hitler than  ever could be."
52,1117247897148510209,True,False,@b77_sarah @Sekusa1 You need a community organizer @BarackObama to plan the Minnesota Vote!!!,@b77_sarah @sekusa1 you need a community organizer  to plan the minnesota vote!!!
53,1117247896993370112,True,False,Good! Well deserved President @BarackObama &amp; FLOTUS @MichelleObama ❤ https://t.co/nGfMSiuwws,good! well deserved president  &amp; flotus @michelleobama ❤ https://t.co/ngfmsiuwws
54,1117247875925200898,True,True,@coolcam101 @realDonaldTrump My son does a perfect @BarackObama impression. He loves to say Donald is the greatest president ever and Make American great again. I love it! Almost like hearing @BarackObama say it.,@coolcam101  my son does a perfect  impression. he loves to say donald is the greatest president ever and make american great again. i love it! almost like hearing  say it.
55,1117247803145764864,True,False,@NRO @AndrewCMcCarthy Because he didn’t do anything! Now the question is when will @BarackObama and @HillaryClinton be prosecuted,@nro @andrewcmccarthy because he didn’t do anything! now the question is when will  and @hillaryclinton be prosecuted
56,1117247658983346176,True,False,@davidcicilline @BarackObama I felt this tweet so deeply...,@davidcicilline  i felt this tweet so deeply...
57,1117247642365460480,True,False,@macarthur54 @davidcicilline @BarackObama Seriously?,@macarthur54 @davidcicilline  seriously?
58,1117247445707231232,True,True,"@AlphaMethyl @sacmochadb @mjfree @BarackObama @realDonaldTrump So Gage, you choose not to engage. Not surprised.","@alphamethyl @sacmochadb @mjfree   so gage, you choose not to engage. not surprised."
59,1117247394020720640,True,False,@RashidaTlaib @BarackObama Dumb and Dumber,@rashidatlaib  dumb and dumber
60,1117247327461199872,True,False,Share with @BarackObama @EricHolder @Comey @JohnBrennan @AGLynch https://t.co/o5HnJxmRV5,share with  @ericholder @comey @johnbrennan @aglynch https://t.co/o5hnjxmrv5
61,1117247099576487937,True,False,@davidcicilline @BarackObama Me too,@davidcicilline  me too
62,1117247011726565376,True,False,"Well, @michellemalkin delivers it fresh and hot to anyone who doesn't want to hear the truth: @JohnBrennan @Comey @SamanthaJPower @AGLynch @AmbassadorRice @BarackObama @EricHolder https://t.co/Wod0HRcfhw","well, @michellemalkin delivers it fresh and hot to anyone who doesn't want to hear the truth: @johnbrennan @comey @samanthajpower @aglynch @ambassadorrice  @ericholder https://t.co/wod0hrcfhw"
63,1117246935293923328,True,False,@davidcicilline @ElephantWatcher @BarackObama Every single day!,@davidcicilline @elephantwatcher  every single day!
64,1117246888489566214,True,False,"@SpeakerPelosi @BarackObama @MichelleObama @Rosie @SenSchumer @pattonoswalt @cher @KTLA @FrankBuckleyTV @Davidlaz this has t end trump needs to goyou guys, come on, Gagas Tired! https://t.co/IGr8AeuQCi","@speakerpelosi  @michelleobama @rosie @senschumer @pattonoswalt @cher @ktla @frankbuckleytv @davidlaz this has t end trump needs to goyou guys, come on, gagas tired! https://t.co/igr8aeuqci"
65,1117246868876972033,True,True,@joncoopertweets @BarackObama @realDonaldTrump And some of us only follow the loser in chief Trump so we can see the crazy for ourselves and for the laugh.,@joncoopertweets   and some of us only follow the loser in chief trump so we can see the crazy for ourselves and for the laugh.
66,1117246815743688709,True,True,@joncoopertweets @BarackObama @realDonaldTrump And over half of  #MoronTrumpsFolloers are Bots,@joncoopertweets   and over half of  #morontrumpsfolloers are bots
67,1117246569248518144,True,False,MY MOM LMAOOO “I miss our president” @BarackObama @MichelleObama https://t.co/atBpamFv4i,my mom lmaooo “i miss our president”  @michelleobama https://t.co/atbpamfv4i
68,1117246542468059137,True,False,"@NeensCa @BarackObama not anymore, we are fighting back, nothing can stop what is coming, NOTHING https://t.co/k5naYJ5QEW","@neensca  not anymore, we are fighting back, nothing can stop what is coming, nothing https://t.co/k5nayj5qew"
69,1117246372074463233,True,False,"@BarackObama @IPROMISESchool @KingJames Dear President Obama,
Why have you remained silent regarding the current administrator's harmful 9/11 propaganda?  All people with a voice must reject this abhorrent rhetoric. Please speak up. Thank you."," @ipromiseschool @kingjames dear president obama,
why have you remained silent regarding the current administrator's harmful 9/11 propaganda?  all people with a voice must reject this abhorrent rhetoric. please speak up. thank you."
70,1117246363908091905,True,False,@davidcicilline @BarackObama Everyday,@davidcicilline  everyday
71,1117246327975317506,True,False,@davidcicilline @BarackObama Mee too,@davidcicilline  mee too
72,1117246320782262277,True,False,@davidcicilline @BarackObama Well I miss the America before Obama,@davidcicilline  well i miss the america before obama
73,1117246263962021889,True,True,Satan’s going CRAZY because he’s LOSING!! @realDonaldTrump @patton6966 #MarkTaylor @seanhannity @RealCandaceO @POTUS #ClimateControl #abortions @HillaryClinton @SpeakerPelosi @BarackObama https://t.co/cxpZqfYlrN,satan’s going crazy because he’s losing!!  @patton6966 #marktaylor @seanhannity @realcandaceo @potus #climatecontrol #abortions @hillaryclinton @speakerpelosi  https://t.co/cxpzqfylrn
74,1117246258974998528,True,False,@Human409 @davidcicilline @BarackObama @IlhanMN A majority of us know exactly why.,@human409 @davidcicilline  @ilhanmn a majority of us know exactly why.
75,1117246204973395968,True,False,@BarackObama wyd bro? I’m bored do you wanna hangout?, wyd bro? i’m bored do you wanna hangout?
76,1117246198811910145,True,False,@MerrySnark @andreamazing @PredsNHL @BarackObama Wow Cuz! That is pretty sweet BO follows you!  Maybe he’s a pred’s fan... fan!,@merrysnark @andreamazing @predsnhl  wow cuz! that is pretty sweet bo follows you!  maybe he’s a pred’s fan... fan!
77,1117246114808438785,True,True,@Paul_VanDerMeer @joncoopertweets @BarackObama @realDonaldTrump Lmao I suppose you think his supporters get paid to attend Trump rallies too. Trump haters are delusional. TDS is real.  😆,@paul_vandermeer @joncoopertweets   lmao i suppose you think his supporters get paid to attend trump rallies too. trump haters are delusional. tds is real.  😆
78,1117246027575242752,True,True,@1saneman @joncoopertweets @BarackObama @realDonaldTrump Nailed it !,@1saneman @joncoopertweets   nailed it !
79,1117245969131683840,True,False,@davidcicilline @BarackObama Cheap pop of the week.,@davidcicilline  cheap pop of the week.
80,1117245929311154176,True,False,@BarackObama this applys to you to, this applys to you to
96,1117251214922530816,False,True,@eugenegu @realDonaldTrump Be careful of what you wish for,@eugenegu  be careful of what you wish for
97,1117251213605531649,False,True,"@adamcbest @realDonaldTrump And 23% of 94, 632 “native born” citizens in Texas are from illegal immigrants! https://t.co/nXN2UWmokD","@adamcbest  and 23% of 94, 632 “native born” citizens in texas are from illegal immigrants! https://t.co/nxn2uwmokd"
98,1117251213588873217,False,True,@John_F_Kennnedy @realDonaldTrump Missing f?,@john_f_kennnedy  missing f?
99,1117251213538598913,False,True,@pga4terry @realDonaldTrump Switch to dark side! Hell you been in the damn dark  for about 2 1/2 years or more! 🤕,@pga4terry  switch to dark side! hell you been in the damn dark  for about 2 1/2 years or more! 🤕
100,1117251213404332032,False,True,"@realDonaldTrump The cruelty of using women and children as political pawns will cause you to go straight to Hell. Please sir, resign and get right with your maker before it is too late."," the cruelty of using women and children as political pawns will cause you to go straight to hell. please sir, resign and get right with your maker before it is too late."
101,1117251213001744384,False,True,@b52761187 @brycetache @realDonaldTrump Thank you so much. I’m going to the mass tomorrow at my Catholic Church. I didn’t see anything last week but will def ask tomorrow. 🙏🏽,@b52761187 @brycetache  thank you so much. i’m going to the mass tomorrow at my catholic church. i didn’t see anything last week but will def ask tomorrow. 🙏🏽
102,1117251210707255296,False,True,@tedlieu @IlhanMN @realDonaldTrump You too joe!!,@tedlieu @ilhanmn  you too joe!!
103,1117251209537163266,False,True,@ketnh @MyaKeener @ltnldy805 @realDonaldTrump Things* I hate my phone,@ketnh @myakeener @ltnldy805  things* i hate my phone
104,1117251208719286273,False,True,@Vickster016 @TrefaultPaulina @ofOrygun @realDonaldTrump Run out of B.S. to say?!!!  Already??!  Can’t meet your quota with emojis alone?!  Hahahaha 😂 #Troll,@vickster016 @trefaultpaulina @oforygun  run out of b.s. to say?!!!  already??!  can’t meet your quota with emojis alone?!  hahahaha 😂 #troll
105,1117251207645540358,False,True,"@brycetache @realDonaldTrump You have to apply to be a foster parent to house them, even temporarily. So you have to do a full background check (did fingerprints yesterday), fill out a million forms, have a home visit, etc. But that guarantees they will be in a safe place.","@brycetache  you have to apply to be a foster parent to house them, even temporarily. so you have to do a full background check (did fingerprints yesterday), fill out a million forms, have a home visit, etc. but that guarantees they will be in a safe place."
106,1117251206957682689,False,True,"@punadave @ohtruthful1 @realDonaldTrump The odds of Steven Miller finding a willing volunteer with which to reproduce are highly unlikely.  But then again, why take chances? https://t.co/nQmoscy3QR","@punadave @ohtruthful1  the odds of steven miller finding a willing volunteer with which to reproduce are highly unlikely.  but then again, why take chances? https://t.co/nqmoscy3qr"
107,1117251206626279426,False,True,"@LouDobbs  51% disapproval for @realDonaldTrump 

https://t.co/cznJMAhTHW","@loudobbs  51% disapproval for  

https://t.co/cznjmahthw"
108,1117251206118817798,False,True,@ChatByCC @realDonaldTrump Somewhere a bridge is missing its troll.,@chatbycc  somewhere a bridge is missing its troll.
109,1117251205875396613,False,True,@realDonaldTrump Speaking of criminals https://t.co/n5RxYtAyxP, speaking of criminals https://t.co/n5rxytayxp
110,1117251204919300101,False,True,"@fortressfin @Larsofhaus1 @realDonaldTrump I would have picked send them home .. But the Law that congress made Trump cant .. 

This is why i cant stand those that claim Trump is a dictator .. 

he is following the law better then anyone in congress 

so since Trump HAS to let them go after 20 days then yes","@fortressfin @larsofhaus1  i would have picked send them home .. but the law that congress made trump cant .. 

this is why i cant stand those that claim trump is a dictator .. 

he is following the law better then anyone in congress 

so since trump has to let them go after 20 days then yes"
111,1117251203509829633,False,True,@realDonaldTrump This is the best interim plan until the laws are changed and the wall is finished.  Let the sanctuary cities/states take care of them.   But we should also send busloads to DC.   Daily.  #StopIllegalImmigration, this is the best interim plan until the laws are changed and the wall is finished.  let the sanctuary cities/states take care of them.   but we should also send busloads to dc.   daily.  #stopillegalimmigration
112,1117251202448855040,False,True,@qq_american @ronniecola @realDonaldTrump The one with the cat? What’s wrong with it?,@qq_american @ronniecola  the one with the cat? what’s wrong with it?
113,1117251202117505024,False,True,@kevkeith8 @realDonaldTrump He just wants to send them to where they will be loved and taken care of.  So put up or shut up   These city’s want to Harber illegals  then by all means  let them   And quit wining about it,@kevkeith8  he just wants to send them to where they will be loved and taken care of.  so put up or shut up   these city’s want to harber illegals  then by all means  let them   and quit wining about it
115,1117251201861599232,False,True,@Jeannie5505 @Grace4NY @realDonaldTrump He hasn’t done anything illegal🤔,@jeannie5505 @grace4ny  he hasn’t done anything illegal🤔
116,1117251201777717249,False,True,@Flintcoin @allykat2001 @DonnaLeeSaunde2 @kyleinkmann @SportsTalkBarry @realDonaldTrump The solution has to start with people admitting it happened &amp; allowing Blacks to vent &amp; then addressing racism of today I have often spoke of a solution its communication without finger pointing and name calling &amp; an honest effort to step out of oneself &amp; understand the other,@flintcoin @allykat2001 @donnaleesaunde2 @kyleinkmann @sportstalkbarry  the solution has to start with people admitting it happened &amp; allowing blacks to vent &amp; then addressing racism of today i have often spoke of a solution its communication without finger pointing and name calling &amp; an honest effort to step out of oneself &amp; understand the other
117,1117251200762687488,False,True,@realDonaldTrump So in other words you can't take care of the problem you created so you are going to pass them off to state care., so in other words you can't take care of the problem you created so you are going to pass them off to state care.
118,1117251200624279554,False,True,@realDonaldTrump Wonderful plan!, wonderful plan!
119,1117251200317923328,False,True,@mebeandreaaolco @BarkinDavid @charr68204 @BigSW1 @R2017Girl @KLinduff @MollySam1986 @BakerBill4 @VinceGottalotta @BigpHappy @krztfr68 @themanfronUNCLE @RealLonestarTX @Rpmahaffey @Chrisnotmypotus @Vincenz42493578 @ClintonServer @LiberalismReal @Tampke @WendyTruong3 @GillhamMel @ShadowWarriorPM @reelestateone @WHurensohn @Robjenk07Robert @IanLStrain @Nationalist4T @Trump_Girl_USA @getwrckt @psychwriter1515 @Sparblack1213 @manoloh1211 @GaDawgforTrump @RickMuto @Gram247 @ReasonAwareness @Mindpollution3 @LindaPi98833415 @corinne_locher @allprolawn1975 @associatesguild @ResistanceGold1 @RobertPinnell @dinmark2 @Ligets0u812 @Try_Facts_Libs @debbz8 @GOP @realDonaldTrump We do get it you hate our president and apparently our country,@mebeandreaaolco @barkindavid @charr68204 @bigsw1 @r2017girl @klinduff @mollysam1986 @bakerbill4 @vincegottalotta @bigphappy @krztfr68 @themanfronuncle @reallonestartx @rpmahaffey @chrisnotmypotus @vincenz42493578 @clintonserver @liberalismreal @tampke @wendytruong3 @gillhammel @shadowwarriorpm @reelestateone @whurensohn @robjenk07robert @ianlstrain @nationalist4t @trump_girl_usa @getwrckt @psychwriter1515 @sparblack1213 @manoloh1211 @gadawgfortrump @rickmuto @gram247 @reasonawareness @mindpollution3 @lindapi98833415 @corinne_locher @allprolawn1975 @associatesguild @resistancegold1 @robertpinnell @dinmark2 @ligets0u812 @try_facts_libs @debbz8 @gop  we do get it you hate our president and apparently our country
120,1117251200208994304,False,True,"@realDonaldTrump What happened to ""WE'RE FULL! GO HOME!""? You have no more the legal authority to breathe as you do to demand the busing of legal asylum seekers to sanctuary cities (Who would honestly do more for them than your sorry ass, even if you weren't president *gag*)"," what happened to ""we're full! go home!""? you have no more the legal authority to breathe as you do to demand the busing of legal asylum seekers to sanctuary cities (who would honestly do more for them than your sorry ass, even if you weren't president *gag*)"
121,1117251197902184448,False,True,@Braveheart_USA @realDonaldTrump Obviously you did not listen to her speech and just the lil tiny bit Trump's lackeys put in the propaganda hit piece.,@braveheart_usa  obviously you did not listen to her speech and just the lil tiny bit trump's lackeys put in the propaganda hit piece.
122,1117251197126238208,False,True,@realDonaldTrump Simply brilliant. Well played Mr. President, simply brilliant. well played mr. president
123,1117251196962656256,False,True,@RoseDC11 @realDonaldTrump @POTUS A beautiful and well deserved tribute to our President. Most of us feel the same way.,@rosedc11  @potus a beautiful and well deserved tribute to our president. most of us feel the same way.
124,1117251193225523202,False,True,"@Ungus2112 @Ferenchak @realDonaldTrump That’s not what I’m talking about. I’m talking about the people ALREADY in custody. They’ve been detained elsewhere, why release them to a specific city instead of deporting or releasing them in general? It doesn’t make any logical sense, doesn’t matter what your politics are","@ungus2112 @ferenchak  that’s not what i’m talking about. i’m talking about the people already in custody. they’ve been detained elsewhere, why release them to a specific city instead of deporting or releasing them in general? it doesn’t make any logical sense, doesn’t matter what your politics are"
125,1117251192474570752,False,True,@realDonaldTrump Love how he pinned this #MAGA2020, love how he pinned this #maga2020
126,1117251192462036992,False,True,@realDonaldTrump Sure John Barron., sure john barron.
127,1117251192290271232,False,True,"@Yo_se_tu @cjr_Rainey @MyaKeener @ltnldy805 @realDonaldTrump You just answered your own question. You said up until November they could seek asylum anywhere, it didn’t have to be a port of entry. Trump changed it. Now that it’s changed it is illegal to seek asylum anywhere except Port of entry.  Right?","@yo_se_tu @cjr_rainey @myakeener @ltnldy805  you just answered your own question. you said up until november they could seek asylum anywhere, it didn’t have to be a port of entry. trump changed it. now that it’s changed it is illegal to seek asylum anywhere except port of entry.  right?"
128,1117251191920922624,False,True,@ChatByCC @realDonaldTrump Luckily he doesn’t have the power to fulfill your wet dream psycho.,@chatbycc  luckily he doesn’t have the power to fulfill your wet dream psycho.
129,1117251190834642944,False,True,@realDonaldTrump Extreme KKK attacks and its violence against the Black community is abhorrent and fatal to a true democracy #BlackLivesMatter, extreme kkk attacks and its violence against the black community is abhorrent and fatal to a true democracy #blacklivesmatter
130,1117251190549430272,False,True,@realDonaldTrump We need a President that is serious about immigration not an idiot that threatens a national emergency and in the same breath attacks the good will of communities that care about other human beings.  Be best Donald, we need a president that is serious about immigration not an idiot that threatens a national emergency and in the same breath attacks the good will of communities that care about other human beings.  be best donald
131,1117251190499303424,False,True,"@realDonaldTrump .@realDonaldTrump Sir, even assuming there is authority to send detained illegal migrants or asylum seekers anywhere, which the courts will decide, it cannot be exercised arbitrarily, capriciously or vengefully by a madman who thinks he’s King. Try it. #MAGA"," . sir, even assuming there is authority to send detained illegal migrants or asylum seekers anywhere, which the courts will decide, it cannot be exercised arbitrarily, capriciously or vengefully by a madman who thinks he’s king. try it. #maga"
132,1117251189995737088,False,True,"@3catsANDcake @Theresa40116791 @DogginTrump @realDonaldTrump Let's discuss then. Bring up what you think. By the way you are speaking to me, it shows you know nothing on political science. I will do something. You dont know me :) I'm not attacking you and your education. Why are you so mad?","@3catsandcake @theresa40116791 @doggintrump  let's discuss then. bring up what you think. by the way you are speaking to me, it shows you know nothing on political science. i will do something. you dont know me :) i'm not attacking you and your education. why are you so mad?"
133,1117251187991031808,False,True,@LisaMei62 @realDonaldTrump and BINGO was her nameO,@lisamei62  and bingo was her nameo
134,1117251187944955905,False,True,"@Txkidatheart @realDonaldTrump He's just stirring the pot while every day looking for someone else to fight with. 72 yr old with a comb-over, insecure with his image of himself takes Propecia for hair loss which has a primary side effect of the loss of virility in men!","@txkidatheart  he's just stirring the pot while every day looking for someone else to fight with. 72 yr old with a comb-over, insecure with his image of himself takes propecia for hair loss which has a primary side effect of the loss of virility in men!"
135,1117251187487723520,False,True,@JimMoodVOTEDEM @AndreaChalupa @LegalEagle60 @sarahkendzior @realDonaldTrump @SpeakerPelosi @gaslitnation Exactly!!!!,@jimmoodvotedem @andreachalupa @legaleagle60 @sarahkendzior  @speakerpelosi @gaslitnation exactly!!!!
136,1117251185919123457,False,True,"@theonjax @NicolinaZ @realDonaldTrump What the heck are you talking about? You need to read tweet again,","@theonjax @nicolinaz  what the heck are you talking about? you need to read tweet again,"
137,1117251183658315776,False,True,@seankelder @mmpadellan @realDonaldTrump The best president ever. Vote Trump 20/20.,@seankelder @mmpadellan  the best president ever. vote trump 20/20.
138,1117251183549272066,False,True,@realDonaldTrump @NBCNews The only thing that is fake is an incompetent no talent con artist posing a President. He is doing an awful job., @nbcnews the only thing that is fake is an incompetent no talent con artist posing a president. he is doing an awful job.
139,1117251182446161920,False,True,@WilliamIngramm @saiwarlord @TimRunsHisMouth @realDonaldTrump So why is white nationalists and Nazi now the new buzz words for your party. They want even denounce the hate the Muslims you elected spew towards Israel or the bombing of the twin towers. Sad,@williamingramm @saiwarlord @timrunshismouth  so why is white nationalists and nazi now the new buzz words for your party. they want even denounce the hate the muslims you elected spew towards israel or the bombing of the twin towers. sad
140,1117251182240698368,False,True,"@realDonaldTrump Your base is absolutely behind this decision. Please don’t send them to Texas, we can’t afford fraudulent votes in that state.  Close the border and build the wall!!"," your base is absolutely behind this decision. please don’t send them to texas, we can’t afford fraudulent votes in that state.  close the border and build the wall!!"
141,1117251182144020480,False,True,@realDonaldTrump Ship them all to California, ship them all to california
142,1117251182005764101,False,True,"@realDonaldTrump Hey there stable genius, you're not sounding very stable or very genius today."," hey there stable genius, you're not sounding very stable or very genius today."
143,1117251181808627712,False,True,@DevinStump1 @LindaSuhler @realDonaldTrump No I learned it in Christian School.... You know from reading the Bible and actually understanding what it is saying.... You should try it sometime instead of just posting random passages you clearly don't understand.,@devinstump1 @lindasuhler  no i learned it in christian school.... you know from reading the bible and actually understanding what it is saying.... you should try it sometime instead of just posting random passages you clearly don't understand.
144,1117251181686984704,False,True,"@PetrosWheels @neal_cowboy @honeyBklein @RichH_Rants @politicalelle @realDonaldTrump Here you go: keep in mind that Clinton won the state handily, with about 59% of the vote, because there are single blocks in NYC that have more people than some of those entire counties. https://t.co/bja7bpSVrS","@petroswheels @neal_cowboy @honeybklein @richh_rants @politicalelle  here you go: keep in mind that clinton won the state handily, with about 59% of the vote, because there are single blocks in nyc that have more people than some of those entire counties. https://t.co/bja7bpsvrs"
145,1117251181682647040,False,True,"@JimKilbane @realDonaldTrump ""Believe me Jim, if I could I would be the IRS doesn't want you to see my loopholes. They arn't tiny."" Fictional @POTUS","@jimkilbane  ""believe me jim, if i could i would be the irs doesn't want you to see my loopholes. they arn't tiny."" fictional @potus"
146,1117251179493437440,False,True,@brycetache @realDonaldTrump For anyone in New England/Massachusetts try @MIRACoalition for info. They are a great immigrant and refugee resource! Not sure if they can help but worth a try!!,@brycetache  for anyone in new england/massachusetts try @miracoalition for info. they are a great immigrant and refugee resource! not sure if they can help but worth a try!!
147,1117251179485040641,False,True,@cbs is creating an assassination plot against. @realDonaldTrump  #WWG1WGA  #QArmy @SecretService @fbi https://t.co/roc9aOIlwN,@cbs is creating an assassination plot against.   #wwg1wga  #qarmy @secretservice @fbi https://t.co/roc9aoilwn
148,1117251178931290113,False,True,"@atesh_salih @itsJeffTiedrich @realDonaldTrump Keep trying...

Bernie is estimated to be worth $2.5 mm, $1.7 from a 3 book series.  We should know more when he releases his taxes next week.

What is Trump worth and where did it come from?

Oh that’s right, we only know what he told us b/c he is afraid to release his taxes.","@atesh_salih @itsjefftiedrich  keep trying...

bernie is estimated to be worth $2.5 mm, $1.7 from a 3 book series.  we should know more when he releases his taxes next week.

what is trump worth and where did it come from?

oh that’s right, we only know what he told us b/c he is afraid to release his taxes."
149,1117251178650165249,False,True,@sbbaird @adamcbest @realDonaldTrump Yeah and it's unfortunate. The people that voted to destroy their state are leaving to destroy another state. Great.,@sbbaird @adamcbest  yeah and it's unfortunate. the people that voted to destroy their state are leaving to destroy another state. great.
150,1117251178515947520,False,True,@realDonaldTrump You have no legal right to target political enemies. #Fascism https://t.co/5w9QW1WGEh, you have no legal right to target political enemies. #fascism https://t.co/5w9qw1wgeh
151,1117251177664647170,False,True,@eugenegu @realDonaldTrump The #obamacages are nothing new.,@eugenegu  the #obamacages are nothing new.
152,1117251177459142656,False,True,"@realDonaldTrump Let the DEMOCRATS pay for these immigrants,  WE THE PEOPLE ARE PAYING FOR THEM WHEN MANY OF TRUE BORN HARD WORKING AMERICAN FAMILIES HAVE BEEN FORGOTTEN,  DEMOCRATS NEED REMOVED FROM OFFICE IMMEDIATELY https://t.co/HI1Z4fPFKH"," let the democrats pay for these immigrants,  we the people are paying for them when many of true born hard working american families have been forgotten,  democrats need removed from office immediately https://t.co/hi1z4fpfkh"
153,1117251177152860160,False,True,@SABlister @sandraschulze @realDonaldTrump And.....you’re wrong,@sablister @sandraschulze  and.....you’re wrong
154,1117251176641200130,False,True,@MyaKeener @ltnldy805 @realDonaldTrump He wants to end chain migration. Melania got to stay here on a Einstein Visa which is awarded to people of High distinction in their fields of science. Donnie must have paid one of his buddies to give her that. She's not even a good model with or without her clothes. Frauds,@myakeener @ltnldy805  he wants to end chain migration. melania got to stay here on a einstein visa which is awarded to people of high distinction in their fields of science. donnie must have paid one of his buddies to give her that. she's not even a good model with or without her clothes. frauds
155,1117251176632766464,False,True,"@realDonaldTrump You are already releasing them in New Mexico, Texas and Arizona so remind me where is this big problem ? You have 1 detention center which claims to be housing only 9 people. What's up with that? And who is going to pay for transportation for all of these people? You?"," you are already releasing them in new mexico, texas and arizona so remind me where is this big problem ? you have 1 detention center which claims to be housing only 9 people. what's up with that? and who is going to pay for transportation for all of these people? you?"
156,1117251176326549504,False,True,@realDonaldTrump Heck yeah! Let the blue states implement their socialists policies that bring about poverty and tyranny and see how it works out.  The rest of us embrace liberty in the red states!, heck yeah! let the blue states implement their socialists policies that bring about poverty and tyranny and see how it works out.  the rest of us embrace liberty in the red states!
157,1117251176280526848,False,True,@jeaniemattone @realDonaldTrump Lmao. How did that demand work out for ya?,@jeaniemattone  lmao. how did that demand work out for ya?
158,1117251175143890944,False,True,Why is @RealDonaldTrump a petty little Bitch???,why is  a petty little bitch???
159,1117251174908846081,False,True,@realDonaldTrump SEND THEM STRAIGHT to Fairoaks where Newsom supposedly lives., send them straight to fairoaks where newsom supposedly lives.
160,1117251173747167233,False,True,@realDonaldTrump FU in all fonts and colors ! https://t.co/nvK11HHCEj, fu in all fonts and colors ! https://t.co/nvk11hhcej
161,1117251173713575936,False,True,@adamcbest @realDonaldTrump Dude. You really live in a buble. Maybe you work in the government.,@adamcbest  dude. you really live in a buble. maybe you work in the government.
162,1117251173667545088,False,True,"@realDonaldTrump Pssstttt ... D.C. is a sanctuary city. Here's a suggestion, though, send them to the farmland to help in the fields. 🙄"," pssstttt ... d.c. is a sanctuary city. here's a suggestion, though, send them to the farmland to help in the fields. 🙄"
163,1117251172967096320,False,True,"@realDonaldTrump Speaking of taxes Donny, I guess you heard Mazars is turning over 10 years of yours. Is that what has you so freaked out today? Or is it the Mueller report you're desperately trying to hide? 
It's all coming out. Just make a deal and resign. It's only going to get worse"," speaking of taxes donny, i guess you heard mazars is turning over 10 years of yours. is that what has you so freaked out today? or is it the mueller report you're desperately trying to hide? 
it's all coming out. just make a deal and resign. it's only going to get worse"
164,1117251172220297216,False,True,@realDonaldTrump Is there a way to apply for political asylum from California to anywhere else asking for myself. #getmeoutofcali, is there a way to apply for political asylum from california to anywhere else asking for myself. #getmeoutofcali
165,1117251170580480000,False,True,@adamcbest @realDonaldTrump You obviously don't know what you're talkin about,@adamcbest  you obviously don't know what you're talkin about
